SettlementDate,SettlementPeriod,Demand
2018-12-28,45,30573
2018-12-28,46,29283
2018-12-28,47,27473
2018-12-28,48,26111
2018-12-29,1,25252
2018-12-29,2,25313
2018-12-29,3,24753
2018-12-29,4,23847
2018-12-29,5,23195
2018-12-29,6,22973
2018-12-29,7,22892
2018-12-29,8,22533
2018-12-29,9,21999
2018-12-29,10,21610
2018-12-29,11,21657
2018-12-29,12,21878
2018-12-29,13,22607
2018-12-29,14,23134
2018-12-29,15,24375
2018-12-29,16,25273
2018-12-29,17,25961
2018-12-29,18,27294
2018-12-29,19,28906
2018-12-29,20,29719
2018-12-29,21,30751
2018-12-29,22,31167
2018-12-29,23,31607
2018-12-29,24,31883
2018-12-29,25,32088
2018-12-29,26,32007
2018-12-29,27,31987
2018-12-29,28,32015
2018-12-29,29,32187
2018-12-29,30,32468
2018-12-29,31,33471
2018-12-29,32,34561
2018-12-29,33,36543
2018-12-29,34,38447
2018-12-29,35,39522
2018-12-29,36,39279
2018-12-29,37,38835
2018-12-29,38,38139
2018-12-29,39,37155
2018-12-29,40,36225
2018-12-29,41,35710
2018-12-29,42,34867
2018-12-29,43,33602
2018-12-29,44,32340
2018-12-29,45,31103
2018-12-29,46,29954
2018-12-29,47,28366
2018-12-29,48,27118
2018-12-30,1,26550
2018-12-30,2,26733
2018-12-30,3,25983
2018-12-30,4,25099
2018-12-30,5,24542
2018-12-30,6,24333
2018-12-30,7,24559
2018-12-30,8,24602
2018-12-30,9,24529
2018-12-30,10,24313
2018-12-30,11,24176
2018-12-30,12,24070
2018-12-30,13,24705
2018-12-30,14,25058
2018-12-30,15,25440
2018-12-30,16,25725
2018-12-30,17,26440
2018-12-30,18,27891
2018-12-30,19,29592
2018-12-30,20,30899
2018-12-30,21,31904
2018-12-30,22,32520
2018-12-30,23,32999
2018-12-30,24,33454
2018-12-30,25,34084
2018-12-30,26,34150
2018-12-30,27,34305
2018-12-30,28,33959
2018-12-30,29,34131
2018-12-30,30,34337
2018-12-30,31,34918
2018-12-30,32,35712
2018-12-30,33,37245
2018-12-30,34,38709
2018-12-30,35,39211
2018-12-30,36,39283
2018-12-30,37,38635
2018-12-30,38,37796
2018-12-30,39,36909
2018-12-30,40,35664
2018-12-30,41,34600
2018-12-30,42,33295
2018-12-30,43,32094
2018-12-30,44,30719
2018-12-30,45,29607
2018-12-30,46,28241
2018-12-30,47,26642
2018-12-30,48,25425
2018-12-31,1,24814
2018-12-31,2,24970
2018-12-31,3,25026
2018-12-31,4,24440
2018-12-31,5,24248
2018-12-31,6,24354
2018-12-31,7,24062
2018-12-31,8,23554
2018-12-31,9,23285
2018-12-31,10,23118
2018-12-31,11,23349
2018-12-31,12,23900
2018-12-31,13,24922
2018-12-31,14,25499
2018-12-31,15,26790
2018-12-31,16,27658
2018-12-31,17,29037
2018-12-31,18,30471
2018-12-31,19,31952
2018-12-31,20,33021
2018-12-31,21,34051
2018-12-31,22,34178
2018-12-31,23,34173
2018-12-31,24,34190
2018-12-31,25,34563
2018-12-31,26,34828
2018-12-31,27,34873
2018-12-31,28,34791
2018-12-31,29,34867
2018-12-31,30,34913
2018-12-31,31,35203
2018-12-31,32,35813
2018-12-31,33,37241
2018-12-31,34,38744
2018-12-31,35,39343
2018-12-31,36,38858
2018-12-31,37,38110
2018-12-31,38,36878
2018-12-31,39,35368
2018-12-31,40,33865
2018-12-31,41,32435
2018-12-31,42,30941
2018-12-31,43,29590
2018-12-31,44,28428
2018-12-31,45,27542
2018-12-31,46,26971
2018-12-31,47,26224
2018-12-31,48,25785
2019-01-01,1,25291
2019-01-01,2,25720
2019-01-01,3,25495
2019-01-01,4,24590
2019-01-01,5,24346
2019-01-01,6,24414
2019-01-01,7,23695
2019-01-01,8,23398
2019-01-01,9,23080
2019-01-01,10,22835
2019-01-01,11,22624
2019-01-01,12,22815
2019-01-01,13,23520
2019-01-01,14,23762
2019-01-01,15,23989
2019-01-01,16,24204
2019-01-01,17,24640
2019-01-01,18,25370
2019-01-01,19,26512
2019-01-01,20,27664
2019-01-01,21,28569
2019-01-01,22,29436
2019-01-01,23,30204
2019-01-01,24,30812
2019-01-01,25,31425
2019-01-01,26,31781
2019-01-01,27,32073
2019-01-01,28,32031
2019-01-01,29,32326
2019-01-01,30,32681
2019-01-01,31,33319
2019-01-01,32,34121
2019-01-01,33,35858
2019-01-01,34,37920
2019-01-01,35,38502
2019-01-01,36,38387
2019-01-01,37,37981
2019-01-01,38,37283
2019-01-01,39,36687
2019-01-01,40,35765
2019-01-01,41,34915
2019-01-01,42,33797
2019-01-01,43,32797
2019-01-01,44,31402
2019-01-01,45,30060
2019-01-01,46,28816
2019-01-01,47,27599
2019-01-01,48,26709
2019-01-02,1,26751
2019-01-02,2,27356
2019-01-02,3,27354
2019-01-02,4,26916
2019-01-02,5,26763
2019-01-02,6,26668
2019-01-02,7,26468
2019-01-02,8,26222
2019-01-02,9,25947
2019-01-02,10,26109
2019-01-02,11,26479
2019-01-02,12,27494
2019-01-02,13,29231
2019-01-02,14,31334
2019-01-02,15,34068
2019-01-02,16,35867
2019-01-02,17,37691
2019-01-02,18,39135
2019-01-02,19,40298
2019-01-02,20,40698
2019-01-02,21,40854
2019-01-02,22,40853
2019-01-02,23,40890
2019-01-02,24,40750
2019-01-02,25,41131
2019-01-02,26,41350
2019-01-02,27,41595
2019-01-02,28,41814
2019-01-02,29,42201
2019-01-02,30,42676
2019-01-02,31,42917
2019-01-02,32,43858
2019-01-02,33,45054
2019-01-02,34,46052
2019-01-02,35,46609
2019-01-02,36,46511
2019-01-02,37,46316
2019-01-02,38,45946
2019-01-02,39,45322
2019-01-02,40,44093
2019-01-02,41,42874
2019-01-02,42,41239
2019-01-02,43,39726
2019-01-02,44,37814
2019-01-02,45,35926
2019-01-02,46,34056
2019-01-02,47,32293
2019-01-02,48,31540
2019-01-03,1,31237
2019-01-03,2,31178
2019-01-03,3,30836
2019-01-03,4,30445
2019-01-03,5,30694
2019-01-03,6,30543
2019-01-03,7,30350
2019-01-03,8,29898
2019-01-03,9,29685
2019-01-03,10,29747
2019-01-03,11,30366
2019-01-03,12,30862
2019-01-03,13,32027
2019-01-03,14,34247
2019-01-03,15,37374
2019-01-03,16,39235
2019-01-03,17,41042
2019-01-03,18,42321
2019-01-03,19,43600
2019-01-03,20,43938
2019-01-03,21,44178
2019-01-03,22,44318
2019-01-03,23,43731
2019-01-03,24,43772
2019-01-03,25,44155
2019-01-03,26,43943
2019-01-03,27,44073
2019-01-03,28,44702
2019-01-03,29,44892
2019-01-03,30,45015
2019-01-03,31,45226
2019-01-03,32,45733
2019-01-03,33,46381
2019-01-03,34,46259
2019-01-03,35,46357
2019-01-03,36,46260
2019-01-03,37,46007
2019-01-03,38,46120
2019-01-03,39,46226
2019-01-03,40,45467
2019-01-03,41,44120
2019-01-03,42,42674
2019-01-03,43,40874
2019-01-03,44,38800
2019-01-03,45,36866
2019-01-03,46,34857
2019-01-03,47,33419
2019-01-03,48,32712
2019-01-04,1,32376
2019-01-04,2,32459
2019-01-04,3,32373
2019-01-04,4,31948
2019-01-04,5,31492
2019-01-04,6,31319
2019-01-04,7,30797
2019-01-04,8,30392
2019-01-04,9,30140
2019-01-04,10,30286
2019-01-04,11,30797
2019-01-04,12,31302
2019-01-04,13,32784
2019-01-04,14,34967
2019-01-04,15,38220
2019-01-04,16,40300
2019-01-04,17,41621
2019-01-04,18,42695
2019-01-04,19,43521
2019-01-04,20,43799
2019-01-04,21,43777
2019-01-04,22,43647
2019-01-04,23,43577
2019-01-04,24,43598
2019-01-04,25,43653
2019-01-04,26,43551
2019-01-04,27,43369
2019-01-04,28,43318
2019-01-04,29,43562
2019-01-04,30,43571
2019-01-04,31,43996
2019-01-04,32,44531
2019-01-04,33,44508
2019-01-04,34,45549
2019-01-04,35,45709
2019-01-04,36,45697
2019-01-04,37,45826
2019-01-04,38,45529
2019-01-04,39,45246
2019-01-04,40,44145
2019-01-04,41,42447
2019-01-04,42,41022
2019-01-04,43,39313
2019-01-04,44,37385
2019-01-04,45,35515
2019-01-04,46,33807
2019-01-04,47,31979
2019-01-04,48,30884
2019-01-05,1,30395
2019-01-05,2,30612
2019-01-05,3,30257
2019-01-05,4,29437
2019-01-05,5,29616
2019-01-05,6,29776
2019-01-05,7,29493
2019-01-05,8,29122
2019-01-05,9,28837
2019-01-05,10,28679
2019-01-05,11,28582
2019-01-05,12,28853
2019-01-05,13,29528
2019-01-05,14,30023
2019-01-05,15,30825
2019-01-05,16,31872
2019-01-05,17,33574
2019-01-05,18,35213
2019-01-05,19,37125
2019-01-05,20,38117
2019-01-05,21,38697
2019-01-05,22,38972
2019-01-05,23,39269
2019-01-05,24,39476
2019-01-05,25,39630
2019-01-05,26,39864
2019-01-05,27,40106
2019-01-05,28,40129
2019-01-05,29,40094
2019-01-05,30,40080
2019-01-05,31,40296
2019-01-05,32,40781
2019-01-05,33,42085
2019-01-05,34,43752
2019-01-05,35,44365
2019-01-05,36,44250
2019-01-05,37,43834
2019-01-05,38,42973
2019-01-05,39,41958
2019-01-05,40,40471
2019-01-05,41,39295
2019-01-05,42,37633
2019-01-05,43,36367
2019-01-05,44,34821
2019-01-05,45,33463
2019-01-05,46,32320
2019-01-05,47,30780
2019-01-05,48,29880
2019-01-06,1,29502
2019-01-06,2,29720
2019-01-06,3,29247
2019-01-06,4,28541
2019-01-06,5,28373
2019-01-06,6,28370
2019-01-06,7,28448
2019-01-06,8,28040
2019-01-06,9,27617
2019-01-06,10,27492
2019-01-06,11,27382
2019-01-06,12,27743
2019-01-06,13,28367
2019-01-06,14,28713
2019-01-06,15,28742
2019-01-06,16,29036
2019-01-06,17,30420
2019-01-06,18,31855
2019-01-06,19,33546
2019-01-06,20,35108
2019-01-06,21,36409
2019-01-06,22,37051
2019-01-06,23,37288
2019-01-06,24,37970
2019-01-06,25,38522
2019-01-06,26,38734
2019-01-06,27,38908
2019-01-06,28,38954
2019-01-06,29,39131
2019-01-06,30,39217
2019-01-06,31,39969
2019-01-06,32,40790
2019-01-06,33,42251
2019-01-06,34,43570
2019-01-06,35,44157
2019-01-06,36,43853
2019-01-06,37,43493
2019-01-06,38,43065
2019-01-06,39,41843
2019-01-06,40,40407
2019-01-06,41,39135
2019-01-06,42,37664
2019-01-06,43,35710
2019-01-06,44,33986
2019-01-06,45,32383
2019-01-06,46,30540
2019-01-06,47,28501
2019-01-06,48,27415
2019-01-07,1,27529
2019-01-07,2,28006
2019-01-07,3,28242
2019-01-07,4,27675
2019-01-07,5,27103
2019-01-07,6,26898
2019-01-07,7,26497
2019-01-07,8,25832
2019-01-07,9,25503
2019-01-07,10,25538
2019-01-07,11,26067
2019-01-07,12,26685
2019-01-07,13,30041
2019-01-07,14,33192
2019-01-07,15,35570
2019-01-07,16,37444
2019-01-07,17,38647
2019-01-07,18,39037
2019-01-07,19,39758
2019-01-07,20,39995
2019-01-07,21,39770
2019-01-07,22,39778
2019-01-07,23,39651
2019-01-07,24,39495
2019-01-07,25,39625
2019-01-07,26,39597
2019-01-07,27,40605
2019-01-07,28,40574
2019-01-07,29,40558
2019-01-07,30,40318
2019-01-07,31,40251
2019-01-07,32,41086
2019-01-07,33,42314
2019-01-07,34,43894
2019-01-07,35,44444
2019-01-07,36,44345
2019-01-07,37,43890
2019-01-07,38,43161
2019-01-07,39,42057
2019-01-07,40,40769
2019-01-07,41,39437
2019-01-07,42,37715
2019-01-07,43,35498
2019-01-07,44,33383
2019-01-07,45,31235
2019-01-07,46,29383
2019-01-07,47,27444
2019-01-07,48,26288
2019-01-08,1,26016
2019-01-08,2,26342
2019-01-08,3,26312
2019-01-08,4,25802
2019-01-08,5,25895
2019-01-08,6,25764
2019-01-08,7,25815
2019-01-08,8,25943
2019-01-08,9,25826
2019-01-08,10,25439
2019-01-08,11,25065
2019-01-08,12,25854
2019-01-08,13,29192
2019-01-08,14,32471
2019-01-08,15,36568
2019-01-08,16,38526
2019-01-08,17,39494
2019-01-08,18,39840
2019-01-08,19,40321
2019-01-08,20,40140
2019-01-08,21,39919
2019-01-08,22,39669
2019-01-08,23,39179
2019-01-08,24,38780
2019-01-08,25,38570
2019-01-08,26,38237
2019-01-08,27,38391
2019-01-08,28,38503
2019-01-08,29,39159
2019-01-08,30,39639
2019-01-08,31,40366
2019-01-08,32,41669
2019-01-08,33,43549
2019-01-08,34,45897
2019-01-08,35,46571
2019-01-08,36,46506
2019-01-08,37,46085
2019-01-08,38,45773
2019-01-08,39,45023
2019-01-08,40,43585
2019-01-08,41,42766
2019-01-08,42,41236
2019-01-08,43,39183
2019-01-08,44,36860
2019-01-08,45,34912
2019-01-08,46,32833
2019-01-08,47,31201
2019-01-08,48,30260
2019-01-09,1,29832
2019-01-09,2,30203
2019-01-09,3,29953
2019-01-09,4,29363
2019-01-09,5,29381
2019-01-09,6,29358
2019-01-09,7,29098
2019-01-09,8,28632
2019-01-09,9,28703
2019-01-09,10,28949
2019-01-09,11,29456
2019-01-09,12,30085
2019-01-09,13,32449
2019-01-09,14,35835
2019-01-09,15,40144
2019-01-09,16,42490
2019-01-09,17,43544
2019-01-09,18,43573
2019-01-09,19,44203
2019-01-09,20,44104
2019-01-09,21,43354
2019-01-09,22,42770
2019-01-09,23,42440
2019-01-09,24,42166
2019-01-09,25,42126
2019-01-09,26,42108
2019-01-09,27,42385
2019-01-09,28,42503
2019-01-09,29,43025
2019-01-09,30,43438
2019-01-09,31,43955
2019-01-09,32,45193
2019-01-09,33,46441
2019-01-09,34,46814
2019-01-09,35,47023
2019-01-09,36,46918
2019-01-09,37,46849
2019-01-09,38,46513
2019-01-09,39,46660
2019-01-09,40,46331
2019-01-09,41,45228
2019-01-09,42,43573
2019-01-09,43,41640
2019-01-09,44,39237
2019-01-09,45,36939
2019-01-09,46,34907
2019-01-09,47,32687
2019-01-09,48,31585
2019-01-10,1,31452
2019-01-10,2,31461
2019-01-10,3,31336
2019-01-10,4,31070
2019-01-10,5,30907
2019-01-10,6,30848
2019-01-10,7,30464
2019-01-10,8,30162
2019-01-10,9,30130
2019-01-10,10,30158
2019-01-10,11,29699
2019-01-10,12,30827
2019-01-10,13,34479
2019-01-10,14,37630
2019-01-10,15,42047
2019-01-10,16,44300
2019-01-10,17,45378
2019-01-10,18,45466
2019-01-10,19,45697
2019-01-10,20,45893
2019-01-10,21,45837
2019-01-10,22,45938
2019-01-10,23,45527
2019-01-10,24,45205
2019-01-10,25,45509
2019-01-10,26,45697
2019-01-10,27,45952
2019-01-10,28,45732
2019-01-10,29,46298
2019-01-10,30,46261
2019-01-10,31,45592
2019-01-10,32,46370
2019-01-10,33,46893
2019-01-10,34,47054
2019-01-10,35,47825
2019-01-10,36,47532
2019-01-10,37,47012
2019-01-10,38,47036
2019-01-10,39,46636
2019-01-10,40,45956
2019-01-10,41,44493
2019-01-10,42,42817
2019-01-10,43,41063
2019-01-10,44,38764
2019-01-10,45,36082
2019-01-10,46,34094
2019-01-10,47,31892
2019-01-10,48,30396
2019-01-11,1,30956
2019-01-11,2,31343
2019-01-11,3,31308
2019-01-11,4,30479
2019-01-11,5,30440
2019-01-11,6,30416
2019-01-11,7,29837
2019-01-11,8,29315
2019-01-11,9,29042
2019-01-11,10,29006
2019-01-11,11,29540
2019-01-11,12,30638
2019-01-11,13,33967
2019-01-11,14,37395
2019-01-11,15,41612
2019-01-11,16,44090
2019-01-11,17,44199
2019-01-11,18,44279
2019-01-11,19,43914
2019-01-11,20,43627
2019-01-11,21,43122
2019-01-11,22,42912
2019-01-11,23,42992
2019-01-11,24,42874
2019-01-11,25,43144
2019-01-11,26,42862
2019-01-11,27,42739
2019-01-11,28,42494
2019-01-11,29,42444
2019-01-11,30,42132
2019-01-11,31,42372
2019-01-11,32,42840
2019-01-11,33,44257
2019-01-11,34,45863
2019-01-11,35,46575
2019-01-11,36,46038
2019-01-11,37,45503
2019-01-11,38,45002
2019-01-11,39,43489
2019-01-11,40,41807
2019-01-11,41,40579
2019-01-11,42,38955
2019-01-11,43,38260
2019-01-11,44,36308
2019-01-11,45,34058
2019-01-11,46,32170
2019-01-11,47,28931
2019-01-11,48,27545
2019-01-12,1,27033
2019-01-12,2,26855
2019-01-12,3,26408
2019-01-12,4,25554
2019-01-12,5,25160
2019-01-12,6,25140
2019-01-12,7,25035
2019-01-12,8,24454
2019-01-12,9,24072
2019-01-12,10,23866
2019-01-12,11,23730
2019-01-12,12,23959
2019-01-12,13,24601
2019-01-12,14,25531
2019-01-12,15,27071
2019-01-12,16,28423
2019-01-12,17,30293
2019-01-12,18,32017
2019-01-12,19,33685
2019-01-12,20,34534
2019-01-12,21,35301
2019-01-12,22,35521
2019-01-12,23,35725
2019-01-12,24,35809
2019-01-12,25,35896
2019-01-12,26,35670
2019-01-12,27,35374
2019-01-12,28,34969
2019-01-12,29,34701
2019-01-12,30,34465
2019-01-12,31,34836
2019-01-12,32,35329
2019-01-12,33,36614
2019-01-12,34,38141
2019-01-12,35,39111
2019-01-12,36,39483
2019-01-12,37,39281
2019-01-12,38,38702
2019-01-12,39,37290
2019-01-12,40,35785
2019-01-12,41,34484
2019-01-12,42,33090
2019-01-12,43,31686
2019-01-12,44,30326
2019-01-12,45,28661
2019-01-12,46,27497
2019-01-12,47,25852
2019-01-12,48,24930
2019-01-13,1,24437
2019-01-13,2,24637
2019-01-13,3,24310
2019-01-13,4,23787
2019-01-13,5,23674
2019-01-13,6,23376
2019-01-13,7,23603
2019-01-13,8,23205
2019-01-13,9,22711
2019-01-13,10,22476
2019-01-13,11,22461
2019-01-13,12,22653
2019-01-13,13,23195
2019-01-13,14,23428
2019-01-13,15,23555
2019-01-13,16,24176
2019-01-13,17,25561
2019-01-13,18,27276
2019-01-13,19,29120
2019-01-13,20,30284
2019-01-13,21,31456
2019-01-13,22,31856
2019-01-13,23,32232
2019-01-13,24,32589
2019-01-13,25,32903
2019-01-13,26,33089
2019-01-13,27,33159
2019-01-13,28,32970
2019-01-13,29,33311
2019-01-13,30,33445
2019-01-13,31,33920
2019-01-13,32,34727
2019-01-13,33,36159
2019-01-13,34,38483
2019-01-13,35,39083
2019-01-13,36,39178
2019-01-13,37,38423
2019-01-13,38,37581
2019-01-13,39,36828
2019-01-13,40,35800
2019-01-13,41,34690
2019-01-13,42,33217
2019-01-13,43,31941
2019-01-13,44,30236
2019-01-13,45,28485
2019-01-13,46,27029
2019-01-13,47,26243
2019-01-13,48,25677
2019-01-14,1,25310
2019-01-14,2,26062
2019-01-14,3,25922
2019-01-14,4,25555
2019-01-14,5,25238
2019-01-14,6,25025
2019-01-14,7,24509
2019-01-14,8,24211
2019-01-14,9,24178
2019-01-14,10,24488
2019-01-14,11,25253
2019-01-14,12,26675
2019-01-14,13,30012
2019-01-14,14,33755
2019-01-14,15,38136
2019-01-14,16,40610
2019-01-14,17,41946
2019-01-14,18,42126
2019-01-14,19,42570
2019-01-14,20,42177
2019-01-14,21,42171
2019-01-14,22,41790
2019-01-14,23,41627
2019-01-14,24,41765
2019-01-14,25,41999
2019-01-14,26,42048
2019-01-14,27,42152
2019-01-14,28,42257
2019-01-14,29,42400
2019-01-14,30,42567
2019-01-14,31,42711
2019-01-14,32,42991
2019-01-14,33,44358
2019-01-14,34,45923
2019-01-14,35,46486
2019-01-14,36,46312
2019-01-14,37,46084
2019-01-14,38,45733
2019-01-14,39,44578
2019-01-14,40,43178
2019-01-14,41,41872
2019-01-14,42,40176
2019-01-14,43,37852
2019-01-14,44,35457
2019-01-14,45,33483
2019-01-14,46,31320
2019-01-14,47,28918
2019-01-14,48,27827
2019-01-15,1,27231
2019-01-15,2,27553
2019-01-15,3,27563
2019-01-15,4,27443
2019-01-15,5,27497
2019-01-15,6,27233
2019-01-15,7,26678
2019-01-15,8,26149
2019-01-15,9,25936
2019-01-15,10,26128
2019-01-15,11,26519
2019-01-15,12,27370
2019-01-15,13,30022
2019-01-15,14,33262
2019-01-15,15,37064
2019-01-15,16,39031
2019-01-15,17,40266
2019-01-15,18,40436
2019-01-15,19,40633
2019-01-15,20,40533
2019-01-15,21,40028
2019-01-15,22,39683
2019-01-15,23,39329
2019-01-15,24,39401
2019-01-15,25,39623
2019-01-15,26,39550
2019-01-15,27,39440
2019-01-15,28,39414
2019-01-15,29,39692
2019-01-15,30,39880
2019-01-15,31,40180
2019-01-15,32,40966
2019-01-15,33,42805
2019-01-15,34,44277
2019-01-15,35,45089
2019-01-15,36,45031
2019-01-15,37,44684
2019-01-15,38,44001
2019-01-15,39,42921
2019-01-15,40,41415
2019-01-15,41,40015
2019-01-15,42,38429
2019-01-15,43,36321
2019-01-15,44,33825
2019-01-15,45,31635
2019-01-15,46,29378
2019-01-15,47,27478
2019-01-15,48,25851
2019-01-16,1,26229
2019-01-16,2,26729
2019-01-16,3,26629
2019-01-16,4,26444
2019-01-16,5,26094
2019-01-16,6,25977
2019-01-16,7,25678
2019-01-16,8,25254
2019-01-16,9,24889
2019-01-16,10,24894
2019-01-16,11,24442
2019-01-16,12,25839
2019-01-16,13,29920
2019-01-16,14,33238
2019-01-16,15,37892
2019-01-16,16,40063
2019-01-16,17,40429
2019-01-16,18,40436
2019-01-16,19,40556
2019-01-16,20,40616
2019-01-16,21,40815
2019-01-16,22,40842
2019-01-16,23,41014
2019-01-16,24,41229
2019-01-16,25,41548
2019-01-16,26,41593
2019-01-16,27,41466
2019-01-16,28,41116
2019-01-16,29,41156
2019-01-16,30,40928
2019-01-16,31,40630
2019-01-16,32,41883
2019-01-16,33,43324
2019-01-16,34,44936
2019-01-16,35,45733
2019-01-16,36,45598
2019-01-16,37,45262
2019-01-16,38,44578
2019-01-16,39,43510
2019-01-16,40,42511
2019-01-16,41,41442
2019-01-16,42,39938
2019-01-16,43,38116
2019-01-16,44,35894
2019-01-16,45,33561
2019-01-16,46,31539
2019-01-16,47,29458
2019-01-16,48,27988
2019-01-17,1,28090
2019-01-17,2,28611
2019-01-17,3,28367
2019-01-17,4,28371
2019-01-17,5,28480
2019-01-17,6,28312
2019-01-17,7,27960
2019-01-17,8,27197
2019-01-17,9,27077
2019-01-17,10,27235
2019-01-17,11,27558
2019-01-17,12,28427
2019-01-17,13,30680
2019-01-17,14,34059
2019-01-17,15,38463
2019-01-17,16,40980
2019-01-17,17,42453
2019-01-17,18,42686
2019-01-17,19,42456
2019-01-17,20,41886
2019-01-17,21,40985
2019-01-17,22,40286
2019-01-17,23,40231
2019-01-17,24,39667
2019-01-17,25,39199
2019-01-17,26,39125
2019-01-17,27,39233
2019-01-17,28,39589
2019-01-17,29,40270
2019-01-17,30,41171
2019-01-17,31,42193
2019-01-17,32,43872
2019-01-17,33,45347
2019-01-17,34,46342
2019-01-17,35,46752
2019-01-17,36,46935
2019-01-17,37,47009
2019-01-17,38,46842
2019-01-17,39,46836
2019-01-17,40,46134
2019-01-17,41,45109
2019-01-17,42,43551
2019-01-17,43,41534
2019-01-17,44,39078
2019-01-17,45,36777
2019-01-17,46,34684
2019-01-17,47,32637
2019-01-17,48,31169
2019-01-18,1,31031
2019-01-18,2,31168
2019-01-18,3,31257
2019-01-18,4,30670
2019-01-18,5,30968
2019-01-18,6,31054
2019-01-18,7,30850
2019-01-18,8,30389
2019-01-18,9,30168
2019-01-18,10,30009
2019-01-18,11,29673
2019-01-18,12,30592
2019-01-18,13,33824
2019-01-18,14,37105
2019-01-18,15,41037
2019-01-18,16,43217
2019-01-18,17,44106
2019-01-18,18,44149
2019-01-18,19,44970
2019-01-18,20,45013
2019-01-18,21,44708
2019-01-18,22,44414
2019-01-18,23,44326
2019-01-18,24,44081
2019-01-18,25,44023
2019-01-18,26,43869
2019-01-18,27,43551
2019-01-18,28,43214
2019-01-18,29,43220
2019-01-18,30,43320
2019-01-18,31,43291
2019-01-18,32,44017
2019-01-18,33,44947
2019-01-18,34,46062
2019-01-18,35,46628
2019-01-18,36,46429
2019-01-18,37,46284
2019-01-18,38,46275
2019-01-18,39,45695
2019-01-18,40,44365
2019-01-18,41,42695
2019-01-18,42,40855
2019-01-18,43,38857
2019-01-18,44,37008
2019-01-18,45,35266
2019-01-18,46,33611
2019-01-18,47,31956
2019-01-18,48,30762
2019-01-19,1,30519
2019-01-19,2,30755
2019-01-19,3,30224
2019-01-19,4,29392
2019-01-19,5,29195
2019-01-19,6,29146
2019-01-19,7,29145
2019-01-19,8,28655
2019-01-19,9,28214
2019-01-19,10,28181
2019-01-19,11,28175
2019-01-19,12,28405
2019-01-19,13,28909
2019-01-19,14,30142
2019-01-19,15,32114
2019-01-19,16,33718
2019-01-19,17,35810
2019-01-19,18,37780
2019-01-19,19,39754
2019-01-19,20,40641
2019-01-19,21,41241
2019-01-19,22,41380
2019-01-19,23,41687
2019-01-19,24,41730
2019-01-19,25,41736
2019-01-19,26,41655
2019-01-19,27,41258
2019-01-19,28,40897
2019-01-19,29,40732
2019-01-19,30,40673
2019-01-19,31,40883
2019-01-19,32,41033
2019-01-19,33,42158
2019-01-19,34,43707
2019-01-19,35,44965
2019-01-19,36,44897
2019-01-19,37,44290
2019-01-19,38,44029
2019-01-19,39,43100
2019-01-19,40,41535
2019-01-19,41,40703
2019-01-19,42,39276
2019-01-19,43,37835
2019-01-19,44,36532
2019-01-19,45,35133
2019-01-19,46,33950
2019-01-19,47,32275
2019-01-19,48,31173
2019-01-20,1,30892
2019-01-20,2,31037
2019-01-20,3,30376
2019-01-20,4,29362
2019-01-20,5,29241
2019-01-20,6,29016
2019-01-20,7,28848
2019-01-20,8,28498
2019-01-20,9,28323
2019-01-20,10,28362
2019-01-20,11,28365
2019-01-20,12,28629
2019-01-20,13,29476
2019-01-20,14,30251
2019-01-20,15,30499
2019-01-20,16,31138
2019-01-20,17,32154
2019-01-20,18,33857
2019-01-20,19,35641
2019-01-20,20,36633
2019-01-20,21,37398
2019-01-20,22,37619
2019-01-20,23,37680
2019-01-20,24,37755
2019-01-20,25,37838
2019-01-20,26,37861
2019-01-20,27,37785
2019-01-20,28,37622
2019-01-20,29,37830
2019-01-20,30,38209
2019-01-20,31,38952
2019-01-20,32,40045
2019-01-20,33,41810
2019-01-20,34,44234
2019-01-20,35,45961
2019-01-20,36,45903
2019-01-20,37,45381
2019-01-20,38,44994
2019-01-20,39,44080
2019-01-20,40,42739
2019-01-20,41,41582
2019-01-20,42,40279
2019-01-20,43,38625
2019-01-20,44,36816
2019-01-20,45,35056
2019-01-20,46,33397
2019-01-20,47,31653
