StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2023-04-08T07:00:00Z,APXMIDP,2023-04-08,17,118.85,674.4
2023-04-08T07:30:00Z,APXMIDP,2023-04-08,18,126.56,894.8
2023-04-08T08:00:00Z,APXMIDP,2023-04-08,19,130.07,1129.45
2023-04-08T08:30:00Z,APXMIDP,2023-04-08,20,129.21,1127.65
2023-04-08T09:00:00Z,APXMIDP,2023-04-08,21,111.43,1174.2
2023-04-08T09:30:00Z,APXMIDP,2023-04-08,22,108.19,1227.75
2023-04-08T10:00:00Z,APXMIDP,2023-04-08,23,86.86,1452.05
2023-04-08T10:30:00Z,APXMIDP,2023-04-08,24,84.07,1489.85
2023-04-08T11:00:00Z,APXMIDP,2023-04-08,25,86.94,1649.75
2023-04-08T11:30:00Z,APXMIDP,2023-04-08,26,85.11,1575.15
2023-04-08T12:00:00Z,APXMIDP,2023-04-08,27,81.84,1872.35
2023-04-08T12:30:00Z,APXMIDP,2023-04-08,28,81.33,2095.9
2023-04-08T13:00:00Z,APXMIDP,2023-04-08,29,85.66,1880.4
2023-04-08T13:30:00Z,APXMIDP,2023-04-08,30,84.47,2022.15
2023-04-08T14:00:00Z,APXMIDP,2023-04-08,31,97.93,1369.1
2023-04-08T14:30:00Z,APXMIDP,2023-04-08,32,100.28,1544.0
2023-04-08T15:00:00Z,APXMIDP,2023-04-08,33,88.74,1111.25
2023-04-08T15:30:00Z,APXMIDP,2023-04-08,34,106.16,1222.6
2023-04-08T16:00:00Z,APXMIDP,2023-04-08,35,111.65,1077.35
2023-04-08T16:30:00Z,APXMIDP,2023-04-08,36,130.52,1456.6
2023-04-08T17:00:00Z,APXMIDP,2023-04-08,37,132.51,1408.05
2023-04-08T17:30:00Z,APXMIDP,2023-04-08,38,131.74,1432.9
2023-04-08T18:00:00Z,APXMIDP,2023-04-08,39,125.89,1443.1
2023-04-08T18:30:00Z,APXMIDP,2023-04-08,40,136.6,1768.55
2023-04-08T19:00:00Z,APXMIDP,2023-04-08,41,148.43,1622.15
2023-04-08T19:30:00Z,APXMIDP,2023-04-08,42,137.39,1467.5
2023-04-08T20:00:00Z,APXMIDP,2023-04-08,43,132.72,1353.0
2023-04-08T20:30:00Z,APXMIDP,2023-04-08,44,121.6,861.2
2023-04-08T21:00:00Z,APXMIDP,2023-04-08,45,141.13,1176.95
2023-04-08T21:30:00Z,APXMIDP,2023-04-08,46,119.2,1163.0
2023-04-08T22:00:00Z,APXMIDP,2023-04-08,47,95.63,980.65
2023-04-08T22:30:00Z,APXMIDP,2023-04-08,48,102.99,693.6
2023-04-08T23:00:00Z,APXMIDP,2023-04-09,1,104.29,793.7
2023-04-08T23:30:00Z,APXMIDP,2023-04-09,2,105.13,861.65
2023-04-09T00:00:00Z,APXMIDP,2023-04-09,3,94.63,759.65
2023-04-09T00:30:00Z,APXMIDP,2023-04-09,4,87.32,766.5
2023-04-09T01:00:00Z,APXMIDP,2023-04-09,5,89.58,943.6
2023-04-09T01:30:00Z,APXMIDP,2023-04-09,6,86.47,894.65
2023-04-09T02:00:00Z,APXMIDP,2023-04-09,7,85.12,779.95
2023-04-09T02:30:00Z,APXMIDP,2023-04-09,8,77.78,776.3
2023-04-09T03:00:00Z,APXMIDP,2023-04-09,9,90.93,699.9
2023-04-09T03:30:00Z,APXMIDP,2023-04-09,10,89.58,821.4
2023-04-09T04:00:00Z,APXMIDP,2023-04-09,11,89.95,748.05
2023-04-09T04:30:00Z,APXMIDP,2023-04-09,12,89.48,793.8
2023-04-09T05:00:00Z,APXMIDP,2023-04-09,13,88.93,803.05
2023-04-09T05:30:00Z,APXMIDP,2023-04-09,14,101.42,1389.9
2023-04-09T06:00:00Z,APXMIDP,2023-04-09,15,72.77,845.6
2023-04-09T06:30:00Z,APXMIDP,2023-04-09,16,95.63,954.85
2023-04-09T07:00:00Z,APXMIDP,2023-04-09,17,92.21,1032.6
2023-04-09T07:30:00Z,APXMIDP,2023-04-09,18,93.6,1252.9
2023-04-09T08:00:00Z,APXMIDP,2023-04-09,19,75.63,918.6
2023-04-09T08:30:00Z,APXMIDP,2023-04-09,20,81.27,1352.9
2023-04-09T09:00:00Z,APXMIDP,2023-04-09,21,67.12,1203.3
2023-04-09T09:30:00Z,APXMIDP,2023-04-09,22,57.9,1173.35
2023-04-09T10:00:00Z,APXMIDP,2023-04-09,23,51.65,1664.75
2023-04-09T10:30:00Z,APXMIDP,2023-04-09,24,48.08,1463.6
2023-04-09T11:00:00Z,APXMIDP,2023-04-09,25,45.97,1720.6
2023-04-09T11:30:00Z,APXMIDP,2023-04-09,26,43.48,1797.3
2023-04-09T12:00:00Z,APXMIDP,2023-04-09,27,37.39,1454.3
2023-04-09T12:30:00Z,APXMIDP,2023-04-09,28,29.09,1583.95
2023-04-09T13:00:00Z,APXMIDP,2023-04-09,29,39.21,1488.35
2023-04-09T13:30:00Z,APXMIDP,2023-04-09,30,34.51,1464.45
2023-04-09T14:00:00Z,APXMIDP,2023-04-09,31,27.18,1612.1
2023-04-09T14:30:00Z,APXMIDP,2023-04-09,32,34.59,1448.5
2023-04-09T15:00:00Z,APXMIDP,2023-04-09,33,56.37,1889.65
2023-04-09T15:30:00Z,APXMIDP,2023-04-09,34,54.28,2029.7
2023-04-09T16:00:00Z,APXMIDP,2023-04-09,35,89.46,1610.5
2023-04-09T16:30:00Z,APXMIDP,2023-04-09,36,85.72,1268.2
2023-04-09T17:00:00Z,APXMIDP,2023-04-09,37,87.3,1108.0
2023-04-09T17:30:00Z,APXMIDP,2023-04-09,38,80.78,1378.1
2023-04-09T18:00:00Z,APXMIDP,2023-04-09,39,93.15,1377.95
2023-04-09T18:30:00Z,APXMIDP,2023-04-09,40,83.34,1383.3
2023-04-09T19:00:00Z,APXMIDP,2023-04-09,41,78.5,1211.05
2023-04-09T19:30:00Z,APXMIDP,2023-04-09,42,82.4,1399.25
2023-04-09T20:00:00Z,APXMIDP,2023-04-09,43,98.25,1780.95
2023-04-09T20:30:00Z,APXMIDP,2023-04-09,44,83.05,1430.1
2023-04-09T21:00:00Z,APXMIDP,2023-04-09,45,89.57,1419.9
2023-04-09T21:30:00Z,APXMIDP,2023-04-09,46,80.5,1461.05
2023-04-09T22:00:00Z,APXMIDP,2023-04-09,47,84.5,1415.7
2023-04-09T22:30:00Z,APXMIDP,2023-04-09,48,62.29,1129.45
2023-04-09T23:00:00Z,APXMIDP,2023-04-10,1,58.06,1079.1
2023-04-09T23:30:00Z,APXMIDP,2023-04-10,2,38.01,1291.15
2023-04-10T00:00:00Z,APXMIDP,2023-04-10,3,36.79,1166.65
2023-04-10T00:30:00Z,APXMIDP,2023-04-10,4,44.8,1323.7
2023-04-10T01:00:00Z,APXMIDP,2023-04-10,5,46.25,1379.9
2023-04-10T01:30:00Z,APXMIDP,2023-04-10,6,45.32,1629.25
2023-04-10T02:00:00Z,APXMIDP,2023-04-10,7,44.19,1726.05
2023-04-10T02:30:00Z,APXMIDP,2023-04-10,8,41.49,1641.4
2023-04-10T03:00:00Z,APXMIDP,2023-04-10,9,41.12,1630.15
2023-04-10T03:30:00Z,APXMIDP,2023-04-10,10,42.18,1526.3
2023-04-10T04:00:00Z,APXMIDP,2023-04-10,11,39.84,1415.4
2023-04-10T04:30:00Z,APXMIDP,2023-04-10,12,48.35,1660.8
2023-04-10T05:00:00Z,APXMIDP,2023-04-10,13,38.17,1457.8
2023-04-10T05:30:00Z,APXMIDP,2023-04-10,14,40.14,1592.05
2023-04-10T06:00:00Z,APXMIDP,2023-04-10,15,-11.82,1515.6
2023-04-10T06:30:00Z,APXMIDP,2023-04-10,16,30.09,1690.0
2023-04-10T07:00:00Z,APXMIDP,2023-04-10,17,2.05,1292.7
2023-04-10T07:30:00Z,APXMIDP,2023-04-10,18,16.5,1723.65
2023-04-10T08:00:00Z,APXMIDP,2023-04-10,19,6.19,1156.7
2023-04-10T08:30:00Z,APXMIDP,2023-04-10,20,9.39,1543.95
2023-04-10T09:00:00Z,APXMIDP,2023-04-10,21,8.42,1207.35
2023-04-10T09:30:00Z,APXMIDP,2023-04-10,22,6.62,1381.15
2023-04-10T10:00:00Z,APXMIDP,2023-04-10,23,1.96,1112.0
2023-04-10T10:30:00Z,APXMIDP,2023-04-10,24,9.56,1231.7
2023-04-10T11:00:00Z,APXMIDP,2023-04-10,25,15.02,1446.6
2023-04-10T11:30:00Z,APXMIDP,2023-04-10,26,-6.71,1474.8
2023-04-10T12:00:00Z,APXMIDP,2023-04-10,27,-33.33,1216.45
2023-04-10T12:30:00Z,APXMIDP,2023-04-10,28,-48.63,1280.75
2023-04-10T13:00:00Z,APXMIDP,2023-04-10,29,-46.86,1527.55
2023-04-10T13:30:00Z,APXMIDP,2023-04-10,30,-53.01,1749.95
2023-04-10T14:00:00Z,APXMIDP,2023-04-10,31,-59.12,1479.75
2023-04-10T14:30:00Z,APXMIDP,2023-04-10,32,-55.69,1427.65
2023-04-10T15:00:00Z,APXMIDP,2023-04-10,33,-46.19,2231.45
2023-04-10T15:30:00Z,APXMIDP,2023-04-10,34,-22.71,2349.15
2023-04-10T16:00:00Z,APXMIDP,2023-04-10,35,-2.43,2461.65
2023-04-10T16:30:00Z,APXMIDP,2023-04-10,36,7.77,2768.95
2023-04-10T17:00:00Z,APXMIDP,2023-04-10,37,27.45,2847.45
2023-04-10T17:30:00Z,APXMIDP,2023-04-10,38,35.86,2811.2
2023-04-10T18:00:00Z,APXMIDP,2023-04-10,39,51.85,2608.6
2023-04-10T18:30:00Z,APXMIDP,2023-04-10,40,52.95,2373.45
2023-04-10T19:00:00Z,APXMIDP,2023-04-10,41,61.65,2441.55
2023-04-10T19:30:00Z,APXMIDP,2023-04-10,42,60.91,2269.3
2023-04-10T20:00:00Z,APXMIDP,2023-04-10,43,55.24,1963.25
2023-04-10T20:30:00Z,APXMIDP,2023-04-10,44,39.72,1876.45
2023-04-10T21:00:00Z,APXMIDP,2023-04-10,45,29.65,2211.25
2023-04-10T21:30:00Z,APXMIDP,2023-04-10,46,22.72,1682.4
2023-04-10T22:00:00Z,APXMIDP,2023-04-10,47,-7.82,1330.5
2023-04-10T22:30:00Z,APXMIDP,2023-04-10,48,-14.79,1101.35
2023-04-10T23:00:00Z,APXMIDP,2023-04-11,1,-11.16,1271.25
2023-04-10T23:30:00Z,APXMIDP,2023-04-11,2,-13.46,1235.15
2023-04-11T00:00:00Z,APXMIDP,2023-04-11,3,-13.14,1413.35
2023-04-11T00:30:00Z,APXMIDP,2023-04-11,4,-7.19,1566.35
2023-04-11T01:00:00Z,APXMIDP,2023-04-11,5,-10.55,1443.4
2023-04-11T01:30:00Z,APXMIDP,2023-04-11,6,-11.94,1423.65
2023-04-11T02:00:00Z,APXMIDP,2023-04-11,7,4.92,1462.85
2023-04-11T02:30:00Z,APXMIDP,2023-04-11,8,4.0,1527.55
2023-04-11T03:00:00Z,APXMIDP,2023-04-11,9,21.05,1234.2
2023-04-11T03:30:00Z,APXMIDP,2023-04-11,10,36.13,1303.2
2023-04-11T04:00:00Z,APXMIDP,2023-04-11,11,79.63,1054.8
2023-04-11T04:30:00Z,APXMIDP,2023-04-11,12,87.18,1134.1
2023-04-11T05:00:00Z,APXMIDP,2023-04-11,13,100.94,1434.75
2023-04-11T05:30:00Z,APXMIDP,2023-04-11,14,122.69,1424.0
2023-04-11T06:00:00Z,APXMIDP,2023-04-11,15,119.91,1849.0
2023-04-11T06:30:00Z,APXMIDP,2023-04-11,16,141.53,1651.9
2023-04-11T07:00:00Z,APXMIDP,2023-04-11,17,118.56,1798.5
2023-04-11T07:30:00Z,APXMIDP,2023-04-11,18,124.85,1834.7
2023-04-11T08:00:00Z,APXMIDP,2023-04-11,19,98.27,1502.95
2023-04-11T08:30:00Z,APXMIDP,2023-04-11,20,91.96,1773.6
2023-04-11T09:00:00Z,APXMIDP,2023-04-11,21,79.51,2025.05
2023-04-11T09:30:00Z,APXMIDP,2023-04-11,22,83.0,1993.3
2023-04-11T10:00:00Z,APXMIDP,2023-04-11,23,86.21,1895.4
2023-04-11T10:30:00Z,APXMIDP,2023-04-11,24,86.74,1852.85
2023-04-11T11:00:00Z,APXMIDP,2023-04-11,25,82.67,2173.95
2023-04-11T11:30:00Z,APXMIDP,2023-04-11,26,85.8,2183.25
2023-04-11T12:00:00Z,APXMIDP,2023-04-11,27,90.22,2714.4
2023-04-11T12:30:00Z,APXMIDP,2023-04-11,28,88.49,2711.85
2023-04-11T13:00:00Z,APXMIDP,2023-04-11,29,84.37,2334.4
2023-04-11T13:30:00Z,APXMIDP,2023-04-11,30,89.44,3254.3
2023-04-11T14:00:00Z,APXMIDP,2023-04-11,31,71.79,2114.95
2023-04-11T14:30:00Z,APXMIDP,2023-04-11,32,63.58,2183.6
2023-04-11T15:00:00Z,APXMIDP,2023-04-11,33,94.35,2965.4
2023-04-11T15:30:00Z,APXMIDP,2023-04-11,34,94.51,2771.55
2023-04-11T16:00:00Z,APXMIDP,2023-04-11,35,113.36,2940.1
2023-04-11T16:30:00Z,APXMIDP,2023-04-11,36,107.68,3569.95
2023-04-11T17:00:00Z,APXMIDP,2023-04-11,37,109.46,3102.9
2023-04-11T17:30:00Z,APXMIDP,2023-04-11,38,95.97,2948.45
2023-04-11T18:00:00Z,APXMIDP,2023-04-11,39,99.63,1862.0
2023-04-11T18:30:00Z,APXMIDP,2023-04-11,40,96.91,1871.0
2023-04-11T19:00:00Z,APXMIDP,2023-04-11,41,104.2,1470.65
2023-04-11T19:30:00Z,APXMIDP,2023-04-11,42,104.9,1472.1
2023-04-11T20:00:00Z,APXMIDP,2023-04-11,43,98.26,1021.5
2023-04-11T20:30:00Z,APXMIDP,2023-04-11,44,96.21,762.65
2023-04-11T21:00:00Z,APXMIDP,2023-04-11,45,92.37,911.15
2023-04-11T21:30:00Z,APXMIDP,2023-04-11,46,90.48,737.75
2023-04-11T22:00:00Z,APXMIDP,2023-04-11,47,104.46,243.0
2023-04-11T22:30:00Z,APXMIDP,2023-04-11,48,125.17,353.85
2023-04-11T23:00:00Z,APXMIDP,2023-04-12,1,140.06,669.45
2023-04-11T23:30:00Z,APXMIDP,2023-04-12,2,132.3,1176.55
2023-04-12T00:00:00Z,APXMIDP,2023-04-12,3,96.56,1606.75
2023-04-12T00:30:00Z,APXMIDP,2023-04-12,4,106.83,1983.2
2023-04-12T01:00:00Z,APXMIDP,2023-04-12,5,103.92,1752.1
2023-04-12T01:30:00Z,APXMIDP,2023-04-12,6,91.04,1685.7
2023-04-12T02:00:00Z,APXMIDP,2023-04-12,7,73.01,1003.5
2023-04-12T02:30:00Z,APXMIDP,2023-04-12,8,73.24,1064.35
2023-04-12T03:00:00Z,APXMIDP,2023-04-12,9,92.33,928.2
2023-04-12T03:30:00Z,APXMIDP,2023-04-12,10,98.41,1181.8
2023-04-12T04:00:00Z,APXMIDP,2023-04-12,11,88.16,1130.75
2023-04-12T04:30:00Z,APXMIDP,2023-04-12,12,85.53,1453.5
2023-04-12T05:00:00Z,APXMIDP,2023-04-12,13,101.58,1424.5
2023-04-12T05:30:00Z,APXMIDP,2023-04-12,14,121.68,1841.15
2023-04-12T06:00:00Z,APXMIDP,2023-04-12,15,114.89,1474.55
2023-04-12T06:30:00Z,APXMIDP,2023-04-12,16,134.53,1462.9
2023-04-12T07:00:00Z,APXMIDP,2023-04-12,17,121.02,1610.3
2023-04-12T07:30:00Z,APXMIDP,2023-04-12,18,122.33,1872.95
2023-04-12T08:00:00Z,APXMIDP,2023-04-12,19,122.88,2450.9
2023-04-12T08:30:00Z,APXMIDP,2023-04-12,20,121.06,2233.75
2023-04-12T09:00:00Z,APXMIDP,2023-04-12,21,118.35,2725.7
2023-04-12T09:30:00Z,APXMIDP,2023-04-12,22,115.75,3055.95
2023-04-12T10:00:00Z,APXMIDP,2023-04-12,23,95.42,2967.35
2023-04-12T10:30:00Z,APXMIDP,2023-04-12,24,103.4,3011.5
2023-04-12T11:00:00Z,APXMIDP,2023-04-12,25,96.0,2506.45
2023-04-12T11:30:00Z,APXMIDP,2023-04-12,26,97.65,2869.0
2023-04-12T12:00:00Z,APXMIDP,2023-04-12,27,89.15,2637.15
2023-04-12T12:30:00Z,APXMIDP,2023-04-12,28,90.87,2619.25
2023-04-12T13:00:00Z,APXMIDP,2023-04-12,29,91.81,2711.05
2023-04-12T13:30:00Z,APXMIDP,2023-04-12,30,84.65,2661.6
2023-04-12T14:00:00Z,APXMIDP,2023-04-12,31,82.66,2533.7
2023-04-12T14:30:00Z,APXMIDP,2023-04-12,32,87.01,2300.9
2023-04-12T15:00:00Z,APXMIDP,2023-04-12,33,102.95,2934.25
2023-04-12T15:30:00Z,APXMIDP,2023-04-12,34,94.6,2929.45
2023-04-12T16:00:00Z,APXMIDP,2023-04-12,35,127.41,2761.2
2023-04-12T16:30:00Z,APXMIDP,2023-04-12,36,130.5,2662.8
2023-04-12T17:00:00Z,APXMIDP,2023-04-12,37,135.65,2765.4
2023-04-12T17:30:00Z,APXMIDP,2023-04-12,38,134.88,2782.3
2023-04-12T18:00:00Z,APXMIDP,2023-04-12,39,128.06,2428.5
2023-04-12T18:30:00Z,APXMIDP,2023-04-12,40,132.7,2434.05
2023-04-12T19:00:00Z,APXMIDP,2023-04-12,41,131.35,2418.55
2023-04-12T19:30:00Z,APXMIDP,2023-04-12,42,129.78,2727.4
2023-04-12T20:00:00Z,APXMIDP,2023-04-12,43,125.29,2489.5
2023-04-12T20:30:00Z,APXMIDP,2023-04-12,44,115.57,2795.9
2023-04-12T21:00:00Z,APXMIDP,2023-04-12,45,111.06,2732.75
2023-04-12T21:30:00Z,APXMIDP,2023-04-12,46,110.55,2647.95
2023-04-12T22:00:00Z,APXMIDP,2023-04-12,47,94.12,1399.85
2023-04-12T22:30:00Z,APXMIDP,2023-04-12,48,76.06,1546.9
2023-04-12T23:00:00Z,APXMIDP,2023-04-13,1,78.4,1351.6
2023-04-12T23:30:00Z,APXMIDP,2023-04-13,2,52.42,1365.6
2023-04-13T00:00:00Z,APXMIDP,2023-04-13,3,74.24,1238.4
2023-04-13T00:30:00Z,APXMIDP,2023-04-13,4,87.39,1371.45
2023-04-13T01:00:00Z,APXMIDP,2023-04-13,5,96.46,1624.25
2023-04-13T01:30:00Z,APXMIDP,2023-04-13,6,94.03,1566.05
2023-04-13T02:00:00Z,APXMIDP,2023-04-13,7,88.05,1356.1
2023-04-13T02:30:00Z,APXMIDP,2023-04-13,8,79.51,1518.95
2023-04-13T03:00:00Z,APXMIDP,2023-04-13,9,97.44,1428.05
2023-04-13T03:30:00Z,APXMIDP,2023-04-13,10,90.44,1479.7
2023-04-13T04:00:00Z,APXMIDP,2023-04-13,11,103.13,1231.6
2023-04-13T04:30:00Z,APXMIDP,2023-04-13,12,88.97,1293.85
2023-04-13T05:00:00Z,APXMIDP,2023-04-13,13,111.1,1188.35
2023-04-13T05:30:00Z,APXMIDP,2023-04-13,14,113.3,1442.75
2023-04-13T06:00:00Z,APXMIDP,2023-04-13,15,108.87,1420.45
2023-04-13T06:30:00Z,APXMIDP,2023-04-13,16,140.25,2012.9
2023-04-13T07:00:00Z,APXMIDP,2023-04-13,17,114.81,1422.15
2023-04-13T07:30:00Z,APXMIDP,2023-04-13,18,111.4,1386.3
2023-04-13T08:00:00Z,APXMIDP,2023-04-13,19,96.18,1296.4
2023-04-13T08:30:00Z,APXMIDP,2023-04-13,20,94.89,1565.7
2023-04-13T09:00:00Z,APXMIDP,2023-04-13,21,90.75,1628.85
2023-04-13T09:30:00Z,APXMIDP,2023-04-13,22,89.04,1634.4
2023-04-13T10:00:00Z,APXMIDP,2023-04-13,23,86.63,3497.95
2023-04-13T10:30:00Z,APXMIDP,2023-04-13,24,88.0,3124.9
2023-04-13T11:00:00Z,APXMIDP,2023-04-13,25,86.13,3098.3
2023-04-13T11:30:00Z,APXMIDP,2023-04-13,26,84.61,3144.4
2023-04-13T12:00:00Z,APXMIDP,2023-04-13,27,81.83,3073.8
2023-04-13T12:30:00Z,APXMIDP,2023-04-13,28,80.84,3122.25
2023-04-13T13:00:00Z,APXMIDP,2023-04-13,29,88.29,3226.45
2023-04-13T13:30:00Z,APXMIDP,2023-04-13,30,88.98,3671.85
2023-04-13T14:00:00Z,APXMIDP,2023-04-13,31,86.95,2484.35
2023-04-13T14:30:00Z,APXMIDP,2023-04-13,32,83.89,2160.75
2023-04-13T15:00:00Z,APXMIDP,2023-04-13,33,82.86,2229.5
2023-04-13T15:30:00Z,APXMIDP,2023-04-13,34,76.85,2160.6
2023-04-13T16:00:00Z,APXMIDP,2023-04-13,35,89.54,2056.1
2023-04-13T16:30:00Z,APXMIDP,2023-04-13,36,92.53,2879.6
2023-04-13T17:00:00Z,APXMIDP,2023-04-13,37,101.83,2435.2
2023-04-13T17:30:00Z,APXMIDP,2023-04-13,38,109.29,2506.7
2023-04-13T18:00:00Z,APXMIDP,2023-04-13,39,126.73,1980.15
2023-04-13T18:30:00Z,APXMIDP,2023-04-13,40,129.14,2129.3
2023-04-13T19:00:00Z,APXMIDP,2023-04-13,41,109.13,2096.65
2023-04-13T19:30:00Z,APXMIDP,2023-04-13,42,114.69,2263.65
2023-04-13T20:00:00Z,APXMIDP,2023-04-13,43,123.84,1892.15
2023-04-13T20:30:00Z,APXMIDP,2023-04-13,44,111.77,1724.2
2023-04-13T21:00:00Z,APXMIDP,2023-04-13,45,127.41,1337.55
2023-04-13T21:30:00Z,APXMIDP,2023-04-13,46,110.64,1852.5
2023-04-13T22:00:00Z,APXMIDP,2023-04-13,47,114.36,1048.1
2023-04-13T22:30:00Z,APXMIDP,2023-04-13,48,82.61,1025.45
2023-04-13T23:00:00Z,APXMIDP,2023-04-14,1,99.87,1102.7
2023-04-13T23:30:00Z,APXMIDP,2023-04-14,2,90.44,949.35
2023-04-14T00:00:00Z,APXMIDP,2023-04-14,3,81.59,910.65
2023-04-14T00:30:00Z,APXMIDP,2023-04-14,4,104.82,1075.3
2023-04-14T01:00:00Z,APXMIDP,2023-04-14,5,101.3,1012.65
2023-04-14T01:30:00Z,APXMIDP,2023-04-14,6,103.84,1076.55
2023-04-14T02:00:00Z,APXMIDP,2023-04-14,7,93.16,776.6
2023-04-14T02:30:00Z,APXMIDP,2023-04-14,8,82.95,823.45
2023-04-14T03:00:00Z,APXMIDP,2023-04-14,9,93.14,1202.6
2023-04-14T03:30:00Z,APXMIDP,2023-04-14,10,76.53,882.7
2023-04-14T04:00:00Z,APXMIDP,2023-04-14,11,107.46,1193.4
2023-04-14T04:30:00Z,APXMIDP,2023-04-14,12,93.58,831.75
2023-04-14T05:00:00Z,APXMIDP,2023-04-14,13,112.24,1057.75
2023-04-14T05:30:00Z,APXMIDP,2023-04-14,14,148.99,1281.55
2023-04-14T06:00:00Z,APXMIDP,2023-04-14,15,104.94,1111.55
2023-04-14T06:30:00Z,APXMIDP,2023-04-14,16,140.32,1521.45
2023-04-14T07:00:00Z,APXMIDP,2023-04-14,17,114.36,1421.25
2023-04-14T07:30:00Z,APXMIDP,2023-04-14,18,119.77,1654.05
2023-04-14T08:00:00Z,APXMIDP,2023-04-14,19,105.61,1369.8
2023-04-14T08:30:00Z,APXMIDP,2023-04-14,20,93.89,1093.3
2023-04-14T09:00:00Z,APXMIDP,2023-04-14,21,92.69,1496.65
2023-04-14T09:30:00Z,APXMIDP,2023-04-14,22,94.2,1431.7
2023-04-14T10:00:00Z,APXMIDP,2023-04-14,23,99.94,2507.3
2023-04-14T10:30:00Z,APXMIDP,2023-04-14,24,97.25,2470.4
2023-04-14T11:00:00Z,APXMIDP,2023-04-14,25,84.13,2354.2
2023-04-14T11:30:00Z,APXMIDP,2023-04-14,26,86.17,2893.4
2023-04-14T12:00:00Z,APXMIDP,2023-04-14,27,90.08,2424.6
2023-04-14T12:30:00Z,APXMIDP,2023-04-14,28,83.48,2496.45
2023-04-14T13:00:00Z,APXMIDP,2023-04-14,29,84.97,2590.3
2023-04-14T13:30:00Z,APXMIDP,2023-04-14,30,83.46,2571.25
2023-04-14T14:00:00Z,APXMIDP,2023-04-14,31,96.62,2435.8
2023-04-14T14:30:00Z,APXMIDP,2023-04-14,32,96.34,2353.9
2023-04-14T15:00:00Z,APXMIDP,2023-04-14,33,91.57,2037.05
2023-04-14T15:30:00Z,APXMIDP,2023-04-14,34,92.01,2340.45
2023-04-14T16:00:00Z,APXMIDP,2023-04-14,35,94.75,1964.6
2023-04-14T16:30:00Z,APXMIDP,2023-04-14,36,95.19,1794.2
2023-04-14T17:00:00Z,APXMIDP,2023-04-14,37,97.13,2119.4
2023-04-14T17:30:00Z,APXMIDP,2023-04-14,38,105.25,2352.55
2023-04-14T18:00:00Z,APXMIDP,2023-04-14,39,124.12,2408.1
2023-04-14T18:30:00Z,APXMIDP,2023-04-14,40,117.83,2560.1
2023-04-14T19:00:00Z,APXMIDP,2023-04-14,41,114.3,2080.2
2023-04-14T19:30:00Z,APXMIDP,2023-04-14,42,114.53,1866.6
2023-04-14T20:00:00Z,APXMIDP,2023-04-14,43,122.91,1689.35
2023-04-14T20:30:00Z,APXMIDP,2023-04-14,44,107.04,1555.55
2023-04-14T21:00:00Z,APXMIDP,2023-04-14,45,113.81,1615.45
2023-04-14T21:30:00Z,APXMIDP,2023-04-14,46,109.51,1875.2
2023-04-14T22:00:00Z,APXMIDP,2023-04-14,47,102.06,1102.15
2023-04-14T22:30:00Z,APXMIDP,2023-04-14,48,111.34,729.0
2023-04-14T23:00:00Z,APXMIDP,2023-04-15,1,123.38,505.4
2023-04-14T23:30:00Z,APXMIDP,2023-04-15,2,114.39,445.55
2023-04-15T00:00:00Z,APXMIDP,2023-04-15,3,106.4,918.0
2023-04-15T00:00:00Z,APXMIDP,2023-04-15,3,106.4,918.0
2023-04-15T00:30:00Z,APXMIDP,2023-04-15,4,121.88,691.15
2023-04-15T01:00:00Z,APXMIDP,2023-04-15,5,115.81,709.75
2023-04-15T01:30:00Z,APXMIDP,2023-04-15,6,99.17,651.4
2023-04-15T02:00:00Z,APXMIDP,2023-04-15,7,90.75,736.1
2023-04-15T02:30:00Z,APXMIDP,2023-04-15,8,92.76,870.45
2023-04-15T03:00:00Z,APXMIDP,2023-04-15,9,101.16,890.3
2023-04-15T03:30:00Z,APXMIDP,2023-04-15,10,94.42,984.05
2023-04-15T04:00:00Z,APXMIDP,2023-04-15,11,89.05,835.6
2023-04-15T04:30:00Z,APXMIDP,2023-04-15,12,93.27,924.35
2023-04-15T05:00:00Z,APXMIDP,2023-04-15,13,86.41,935.35
2023-04-15T05:30:00Z,APXMIDP,2023-04-15,14,95.15,1002.75
2023-04-15T06:00:00Z,APXMIDP,2023-04-15,15,87.12,746.35
2023-04-15T06:30:00Z,APXMIDP,2023-04-15,16,95.88,1023.05
2023-04-15T07:00:00Z,APXMIDP,2023-04-15,17,86.34,1169.75
2023-04-15T07:30:00Z,APXMIDP,2023-04-15,18,106.83,1188.8
2023-04-15T08:00:00Z,APXMIDP,2023-04-15,19,107.11,1146.95
2023-04-15T08:30:00Z,APXMIDP,2023-04-15,20,108.16,1327.95
2023-04-15T09:00:00Z,APXMIDP,2023-04-15,21,100.09,1009.65
2023-04-15T09:30:00Z,APXMIDP,2023-04-15,22,96.33,1222.75
2023-04-15T10:00:00Z,APXMIDP,2023-04-15,23,92.95,1558.4
2023-04-15T10:30:00Z,APXMIDP,2023-04-15,24,85.73,1425.7
2023-04-15T11:00:00Z,APXMIDP,2023-04-15,25,86.29,1326.0
2023-04-15T11:30:00Z,APXMIDP,2023-04-15,26,84.87,1427.95
2023-04-15T12:00:00Z,APXMIDP,2023-04-15,27,84.14,1059.6
2023-04-15T12:30:00Z,APXMIDP,2023-04-15,28,83.72,1244.85
