SettlementDate,SettlementPeriod,Generation
2016-01-31,3,26841
2016-01-31,4,26127
2016-01-31,5,25623
2016-01-31,6,25458
2016-01-31,7,25043
2016-01-31,8,24489
2016-01-31,9,24098
2016-01-31,10,23945
2016-01-31,11,24062
2016-01-31,12,24328
2016-01-31,13,25314
2016-01-31,14,26159
2016-01-31,15,27187
2016-01-31,16,27814
2016-01-31,17,29365
2016-01-31,18,30935
2016-01-31,19,33024
2016-01-31,20,34647
2016-01-31,21,36235
2016-01-31,22,37097
2016-01-31,23,37321
2016-01-31,24,37446
2016-01-31,25,37714
2016-01-31,26,37756
2016-01-31,27,37573
2016-01-31,28,37263
2016-01-31,29,37217
2016-01-31,30,37058
2016-01-31,31,37281
2016-01-31,32,37916
2016-01-31,33,38858
2016-01-31,34,40770
2016-01-31,35,42745
2016-01-31,36,43213
2016-01-31,37,42717
2016-01-31,38,41786
2016-01-31,39,40642
2016-01-31,40,39217
2016-01-31,41,37884
2016-01-31,42,36007
2016-01-31,43,34326
2016-01-31,44,32150
2016-01-31,45,30424
2016-01-31,46,28425
2016-01-31,47,26210
2016-01-31,48,27241
2016-02-01,1,24610
2016-02-01,2,24946
2016-02-01,3,24657
2016-02-01,4,24047
2016-02-01,5,23541
2016-02-01,6,23219
2016-02-01,7,22781
2016-02-01,8,22308
2016-02-01,9,22119
2016-02-01,10,22100
2016-02-01,11,22958
2016-02-01,12,24522
2016-02-01,13,28106
2016-02-01,14,31495
2016-02-01,15,35710
2016-02-01,16,37517
2016-02-01,17,38168
2016-02-01,18,38046
2016-02-01,19,38784
2016-02-01,20,38853
2016-02-01,21,38775
2016-02-01,22,38896
2016-02-01,23,39076
2016-02-01,24,39148
2016-02-01,25,39213
2016-02-01,26,38721
2016-02-01,27,38364
2016-02-01,28,38157
2016-02-01,29,38161
2016-02-01,30,37933
2016-02-01,31,37949
2016-02-01,32,38826
2016-02-01,33,40011
2016-02-01,34,41659
2016-02-01,35,44156
2016-02-01,36,45199
2016-02-01,37,45057
2016-02-01,38,44330
2016-02-01,39,43050
2016-02-01,40,41618
2016-02-01,41,40257
2016-02-01,42,38556
2016-02-01,43,36619
2016-02-01,44,34250
2016-02-01,45,32344
2016-02-01,46,30214
2016-02-01,47,27836
2016-02-01,48,24886
2016-02-02,1,26245
2016-02-02,2,26550
2016-02-02,3,26218
2016-02-02,4,25562
2016-02-02,5,25000
2016-02-02,6,25039
2016-02-02,7,24527
2016-02-02,8,23995
2016-02-02,9,23677
2016-02-02,10,23725
2016-02-02,11,24380
2016-02-02,12,25769
2016-02-02,13,29215
2016-02-02,14,32729
2016-02-02,15,36696
2016-02-02,16,38449
2016-02-02,17,39245
2016-02-02,18,39152
2016-02-02,19,39465
2016-02-02,20,39076
2016-02-02,21,26502
2016-02-02,23,36179
2016-02-02,25,36806
2016-02-02,26,36839
2016-02-02,27,36871
2016-02-02,28,36769
2016-02-02,29,37094
2016-02-02,30,37235
2016-02-02,31,37610
2016-02-02,32,38841
2016-02-02,33,40347
2016-02-02,34,42445
2016-02-02,35,45294
2016-02-02,36,46393
2016-02-02,37,46266
2016-02-02,38,45650
2016-02-02,39,44771
2016-02-02,40,43579
2016-02-02,41,42009
2016-02-02,42,40260
2016-02-02,43,38313
2016-02-02,44,36194
2016-02-02,45,33915
2016-02-02,46,31908
2016-02-02,47,29603
2016-02-02,48,26576
2016-02-03,1,27802
2016-02-03,2,27991
2016-02-03,3,27674
2016-02-03,4,27132
2016-02-03,5,26604
2016-02-03,6,26518
2016-02-03,7,26090
2016-02-03,8,25599
2016-02-03,9,25499
2016-02-03,10,25573
2016-02-03,11,26341
2016-02-03,12,27947
2016-02-03,13,31500
2016-02-03,14,34816
2016-02-03,15,39457
2016-02-03,16,40884
2016-02-03,17,41582
2016-02-03,18,41500
2016-02-03,19,42081
2016-02-03,20,41839
2016-02-03,21,41311
2016-02-03,22,40846
2016-02-03,23,40783
2016-02-03,24,40715
2016-02-03,25,40550
2016-02-03,26,40199
2016-02-03,27,39994
2016-02-03,28,39861
2016-02-03,29,39842
2016-02-03,30,39639
2016-02-03,31,39973
2016-02-03,32,41170
2016-02-03,33,42695
2016-02-03,34,44579
2016-02-03,35,46874
2016-02-03,36,47270
2016-02-03,37,47196
2016-02-03,38,46998
2016-02-03,39,46810
2016-02-03,40,45733
2016-02-03,41,44236
2016-02-03,42,42231
2016-02-03,43,40288
2016-02-03,44,37724
2016-02-03,45,35423
2016-02-03,46,32922
2016-02-03,47,30603
2016-02-03,48,28103
2016-02-04,1,28688
2016-02-04,2,29022
2016-02-04,3,28639
2016-02-04,4,27831
2016-02-04,5,27185
2016-02-04,6,27082
2016-02-04,7,26662
2016-02-04,8,25835
2016-02-04,9,25198
2016-02-04,10,25032
2016-02-04,11,25719
2016-02-04,12,26780
2016-02-04,13,30252
2016-02-04,14,33470
2016-02-04,15,38064
2016-02-04,16,39889
2016-02-04,17,40381
2016-02-04,18,40303
2016-02-04,19,40855
2016-02-04,20,40879
2016-02-04,21,40633
2016-02-04,22,40602
2016-02-04,23,40557
2016-02-04,24,40482
2016-02-04,25,40655
2016-02-04,26,40552
2016-02-04,27,40517
2016-02-04,28,40419
2016-02-04,29,40666
2016-02-04,30,40648
2016-02-04,31,40990
2016-02-04,32,41915
2016-02-04,33,43130
2016-02-04,34,45081
2016-02-04,35,47314
2016-02-04,36,47678
2016-02-04,37,47387
2016-02-04,38,46765
2016-02-04,39,45605
2016-02-04,40,44254
2016-02-04,41,42720
2016-02-04,42,40850
2016-02-04,43,38750
2016-02-04,44,36320
2016-02-04,45,33822
2016-02-04,46,31745
2016-02-04,47,29614
2016-02-04,48,29084
2016-02-05,1,27737
2016-02-05,2,27938
2016-02-05,3,27540
2016-02-05,4,26724
2016-02-05,5,26057
2016-02-05,6,25683
2016-02-05,7,25067
2016-02-05,8,24422
2016-02-05,9,24013
2016-02-05,10,24020
2016-02-05,11,24765
2016-02-05,12,26032
2016-02-05,13,29203
2016-02-05,14,32252
2016-02-05,15,36645
2016-02-05,16,38358
2016-02-05,17,39026
2016-02-05,18,38953
2016-02-05,19,39599
2016-02-05,20,39599
2016-02-05,21,39438
2016-02-05,22,39233
2016-02-05,23,39104
2016-02-05,24,38918
2016-02-05,25,39007
2016-02-05,26,38606
2016-02-05,27,38419
2016-02-05,28,38250
2016-02-05,29,38420
2016-02-05,30,38261
2016-02-05,31,38117
2016-02-05,32,38930
2016-02-05,33,39892
2016-02-05,34,41772
2016-02-05,35,43835
2016-02-05,36,44243
2016-02-05,37,43685
2016-02-05,38,42967
2016-02-05,39,41811
2016-02-05,40,40492
2016-02-05,41,39227
2016-02-05,42,37677
2016-02-05,43,36005
2016-02-05,44,33996
2016-02-05,45,32192
2016-02-05,46,30784
2016-02-05,47,29194
2016-02-05,48,28261
2016-02-06,1,27977
2016-02-06,2,28301
2016-02-06,3,28082
2016-02-06,4,27342
2016-02-06,5,26611
2016-02-06,6,26324
2016-02-06,7,25641
2016-02-06,8,24858
2016-02-06,9,24348
2016-02-06,10,24167
2016-02-06,11,24070
2016-02-06,12,24421
2016-02-06,13,25713
2016-02-06,14,26882
2016-02-06,15,28734
2016-02-06,16,29814
2016-02-06,17,32000
2016-02-06,18,33834
2016-02-06,19,35315
2016-02-06,20,36115
2016-02-06,21,36617
2016-02-06,22,36774
2016-02-06,23,37030
2016-02-06,24,37163
2016-02-06,25,37118
2016-02-06,26,36832
2016-02-06,27,36460
2016-02-06,28,36110
2016-02-06,29,35699
2016-02-06,30,35209
2016-02-06,31,35153
2016-02-06,32,35318
2016-02-06,33,36031
2016-02-06,34,37528
2016-02-06,35,40013
2016-02-06,36,41001
2016-02-06,37,40407
2016-02-06,38,39716
2016-02-06,39,38483
2016-02-06,40,36852
2016-02-06,41,35431
2016-02-06,42,34254
2016-02-06,43,32962
2016-02-06,44,31436
2016-02-06,45,30139
2016-02-06,46,29211
2016-02-06,47,27804
2016-02-06,48,28229
2016-02-07,1,26702
2016-02-07,2,26795
2016-02-07,3,26512
2016-02-07,4,25531
2016-02-07,5,24863
2016-02-07,6,24465
2016-02-07,7,23841
2016-02-07,8,23052
2016-02-07,9,22373
2016-02-07,10,22188
2016-02-07,11,22111
2016-02-07,12,22250
2016-02-07,13,23068
2016-02-07,14,23571
2016-02-07,15,24559
2016-02-07,16,24891
2016-02-07,17,26264
2016-02-07,18,27547
2016-02-07,19,28931
2016-02-07,20,29671
2016-02-07,21,30328
2016-02-07,22,30611
2016-02-07,23,30963
2016-02-07,24,31390
2016-02-07,25,31854
2016-02-07,26,32212
2016-02-07,27,32327
2016-02-07,28,32524
2016-02-07,29,33173
2016-02-07,30,33557
2016-02-07,31,34144
2016-02-07,32,34997
2016-02-07,33,35950
2016-02-07,34,37444
2016-02-07,35,39948
2016-02-07,36,40927
2016-02-07,37,40755
2016-02-07,38,40014
2016-02-07,39,39146
2016-02-07,40,37866
2016-02-07,41,36725
2016-02-07,42,35366
2016-02-07,43,34011
2016-02-07,44,32028
2016-02-07,45,30416
2016-02-07,46,28980
2016-02-07,47,26827
2016-02-07,48,26931
2016-02-08,1,25558
2016-02-08,2,25914
2016-02-08,3,25722
2016-02-08,4,24926
2016-02-08,5,24411
2016-02-08,6,24277
2016-02-08,7,23718
2016-02-08,8,23284
2016-02-08,9,23073
2016-02-08,10,23243
2016-02-08,11,24103
2016-02-08,12,25727
2016-02-08,13,29273
2016-02-08,14,32857
2016-02-08,15,37179
2016-02-08,16,38776
2016-02-08,17,39650
2016-02-08,18,39893
2016-02-08,19,40940
2016-02-08,20,41116
2016-02-08,21,41217
2016-02-08,22,41095
2016-02-08,23,41330
2016-02-08,24,41352
2016-02-08,25,41567
2016-02-08,26,41394
2016-02-08,27,41357
2016-02-08,28,41269
2016-02-08,29,41262
2016-02-08,30,40997
2016-02-08,31,41015
2016-02-08,32,41835
2016-02-08,33,42993
2016-02-08,34,44335
2016-02-08,35,46080
2016-02-08,36,46960
2016-02-08,37,46686
2016-02-08,38,45978
2016-02-08,39,44757
2016-02-08,40,43581
2016-02-08,41,41918
2016-02-08,42,40082
2016-02-08,43,37986
2016-02-08,44,35503
2016-02-08,45,33197
2016-02-08,46,30958
2016-02-08,47,28794
2016-02-08,48,25811
2016-02-09,1,27035
2016-02-09,2,27310
2016-02-09,3,27174
2016-02-09,4,26634
2016-02-09,5,26239
2016-02-09,6,26174
2016-02-09,7,25807
2016-02-09,8,25338
2016-02-09,9,25079
2016-02-09,10,25191
2016-02-09,11,26063
2016-02-09,12,27539
2016-02-09,13,31186
2016-02-09,14,34720
2016-02-09,15,39128
2016-02-09,16,40758
2016-02-09,17,41916
2016-02-09,18,41954
2016-02-09,19,42609
2016-02-09,20,42615
2016-02-09,21,42185
2016-02-09,22,41607
2016-02-09,23,40908
2016-02-09,24,40445
2016-02-09,25,40272
2016-02-09,26,39694
2016-02-09,27,39349
2016-02-09,28,39036
2016-02-09,29,39044
2016-02-09,30,39056
2016-02-09,31,39402
2016-02-09,32,40508
2016-02-09,33,42021
2016-02-09,34,43624
2016-02-09,35,45654
2016-02-09,36,46967
2016-02-09,37,46861
2016-02-09,38,46484
2016-02-09,39,45940
2016-02-09,40,44943
2016-02-09,41,43603
2016-02-09,42,41772
2016-02-09,43,39547
2016-02-09,44,37017
2016-02-09,45,34888
2016-02-09,46,32588
2016-02-09,47,30150
2016-02-09,48,27363
2016-02-10,1,28415
2016-02-10,2,28741
2016-02-10,3,28581
2016-02-10,4,28003
2016-02-10,5,27503
2016-02-10,6,27366
2016-02-10,7,27008
2016-02-10,8,26421
2016-02-10,9,26096
2016-02-10,10,26280
2016-02-10,11,27188
2016-02-10,12,28540
2016-02-10,13,32137
2016-02-10,14,35590
2016-02-10,15,39737
2016-02-10,16,41204
2016-02-10,17,41903
2016-02-10,18,41665
2016-02-10,19,42133
2016-02-10,20,41686
2016-02-10,21,40944
2016-02-10,22,40650
2016-02-10,23,40587
2016-02-10,24,40487
2016-02-10,25,40589
2016-02-10,26,40313
2016-02-10,27,39936
2016-02-10,28,39734
2016-02-10,29,39786
2016-02-10,30,39693
2016-02-10,31,39928
2016-02-10,32,41122
2016-02-10,33,42632
2016-02-10,34,44312
2016-02-10,35,45956
2016-02-10,36,47478
2016-02-10,37,47607
2016-02-10,38,47287
2016-02-10,39,47068
2016-02-10,40,46150
2016-02-10,41,44459
2016-02-10,42,42707
2016-02-10,43,40676
2016-02-10,44,38401
2016-02-10,45,35976
2016-02-10,46,33927
2016-02-10,47,31646
2016-02-10,48,28782
2016-02-11,1,29961
2016-02-11,2,30405
2016-02-11,3,30212
2016-02-11,4,29486
2016-02-11,5,29099
2016-02-11,6,28982
2016-02-11,7,28775
2016-02-11,8,28312
2016-02-11,9,28110
2016-02-11,10,28262
2016-02-11,11,29073
2016-02-11,12,30530
2016-02-11,13,33977
2016-02-11,14,37745
2016-02-11,15,41759
2016-02-11,16,42996
2016-02-11,17,43663
2016-02-11,18,43552
2016-02-11,19,43627
2016-02-11,20,43247
2016-02-11,21,42593
2016-02-11,22,41973
2016-02-11,23,41416
2016-02-11,24,40924
2016-02-11,25,40724
2016-02-11,26,40196
2016-02-11,27,40121
2016-02-11,28,40315
2016-02-11,29,40459
2016-02-11,30,40643
2016-02-11,31,41123
2016-02-11,32,42121
2016-02-11,33,43292
2016-02-11,34,44726
2016-02-11,35,46552
2016-02-11,36,47799
2016-02-11,37,47982
2016-02-11,38,47691
2016-02-11,39,47698
2016-02-11,40,46731
2016-02-11,41,45114
2016-02-11,42,43636
2016-02-11,43,41555
2016-02-11,44,39090
2016-02-11,45,36743
2016-02-11,46,34665
2016-02-11,47,32324
2016-02-11,48,30201
2016-02-12,1,30672
2016-02-12,2,30976
2016-02-12,3,30608
2016-02-12,4,29820
2016-02-12,5,29302
2016-02-12,6,29359
2016-02-12,7,28884
2016-02-12,8,28267
2016-02-12,9,27898
2016-02-12,10,28070
2016-02-12,11,28883
2016-02-12,12,30118
2016-02-12,13,33282
2016-02-12,14,36878
2016-02-12,15,40600
2016-02-12,16,41953
2016-02-12,17,42788
2016-02-12,18,42988
2016-02-12,19,43385
2016-02-12,20,43237
2016-02-12,21,43102
2016-02-12,22,43028
2016-02-12,23,42925
2016-02-12,24,42883
2016-02-12,25,42905
2016-02-12,26,42580
2016-02-12,27,42394
2016-02-12,28,42338
2016-02-12,29,42376
2016-02-12,30,42181
2016-02-12,31,42007
2016-02-12,32,42570
2016-02-12,33,43397
2016-02-12,34,44575
2016-02-12,35,46288
2016-02-12,36,47777
2016-02-12,37,47685
2016-02-12,38,47026
2016-02-12,39,45814
2016-02-12,40,44442
2016-02-12,41,42881
2016-02-12,42,41041
2016-02-12,43,39254
2016-02-12,44,37300
2016-02-12,45,35092
2016-02-12,46,33551
2016-02-12,47,31594
2016-02-12,48,31118
2016-02-13,1,30012
2016-02-13,2,30252
2016-02-13,3,29881
2016-02-13,4,29090
2016-02-13,5,28305
2016-02-13,6,28079
2016-02-13,7,27598
2016-02-13,8,26844
2016-02-13,9,26146
2016-02-13,10,25824
2016-02-13,11,25899
2016-02-13,12,26142
2016-02-13,13,27408
2016-02-13,14,28517
2016-02-13,15,30361
2016-02-13,16,31438
2016-02-13,17,33436
2016-02-13,18,35363
2016-02-13,19,37218
2016-02-13,20,37890
2016-02-13,21,38289
2016-02-13,22,38335
2016-02-13,23,38530
2016-02-13,24,38240
2016-02-13,25,38143
2016-02-13,26,37986
2016-02-13,27,37843
2016-02-13,28,37670
2016-02-13,29,37751
2016-02-13,30,37641
2016-02-13,31,37873
2016-02-13,32,38417
2016-02-13,33,39149
2016-02-13,34,40592
2016-02-13,35,42486
2016-02-13,36,44311
2016-02-13,37,44111
2016-02-13,38,43360
2016-02-13,39,42168
2016-02-13,40,40602
2016-02-13,41,39241
2016-02-13,42,37882
2016-02-13,43,36470
2016-02-13,44,34779
2016-02-13,45,33428
2016-02-13,46,32154
2016-02-13,47,30482
2016-02-13,48,30495
2016-02-14,1,29299
2016-02-14,2,29393
2016-02-14,3,28891
2016-02-14,4,28018
2016-02-14,5,27349
2016-02-14,6,27109
2016-02-14,7,26576
2016-02-14,8,25980
2016-02-14,9,25411
2016-02-14,10,24988
2016-02-14,11,25067
2016-02-14,12,25178
2016-02-14,13,25999
2016-02-14,14,26554
2016-02-14,15,27453
2016-02-14,16,27822
2016-02-14,17,29355
2016-02-14,18,31051
2016-02-14,19,32369
2016-02-14,20,32903
2016-02-14,21,33476
2016-02-14,22,33536
2016-02-14,23,33728
2016-02-14,24,34041
2016-02-14,25,34517
2016-02-14,26,34531
2016-02-14,27,34415
2016-02-14,28,34220
2016-02-14,29,34403
2016-02-14,30,34367
2016-02-14,31,34702
2016-02-14,32,35416
2016-02-14,33,36707
2016-02-14,34,38307
2016-02-14,35,40408
2016-02-14,36,42983
2016-02-14,37,43369
2016-02-14,38,42767
2016-02-14,39,41680
2016-02-14,40,40451
2016-02-14,41,39424
2016-02-14,42,37772
2016-02-14,43,36349
2016-02-14,44,34685
2016-02-14,45,32986
2016-02-14,46,31599
2016-02-14,47,29659
2016-02-14,48,29558
2016-02-15,1,28227
2016-02-15,2,28795
2016-02-15,3,28557
2016-02-15,4,27899
2016-02-15,5,27264
2016-02-15,6,27165
2016-02-15,7,27042
2016-02-15,8,26726
2016-02-15,9,26559
2016-02-15,10,26548
2016-02-15,11,27267
2016-02-15,12,28657
2016-02-15,13,31896
2016-02-15,14,34929
2016-02-15,15,37924
2016-02-15,16,39583
2016-02-15,17,41213
2016-02-15,18,42318
2016-02-15,19,42750
2016-02-15,20,42339
2016-02-15,21,41848
2016-02-15,22,41338
2016-02-15,23,40769
2016-02-15,24,40511
2016-02-15,25,40522
2016-02-15,26,40416
2016-02-15,27,40667
2016-02-15,28,40889
2016-02-15,29,41239
2016-02-15,30,41639
2016-02-15,31,42257
2016-02-15,32,43007
2016-02-15,33,43870
2016-02-15,34,45211
2016-02-15,35,46631
2016-02-15,36,48308
2016-02-15,37,48833
2016-02-15,38,48691
2016-02-15,39,48342
2016-02-15,40,47535
2016-02-15,41,46226
2016-02-15,42,44510
2016-02-15,43,42566
2016-02-15,44,40059
2016-02-15,45,37841
2016-02-15,46,35855
2016-02-15,47,33585
2016-02-15,48,28504
2016-02-16,1,31894
2016-02-16,2,32126
2016-02-16,3,31826
2016-02-16,4,31176
2016-02-16,5,30684
2016-02-16,6,30598
2016-02-16,7,30171
2016-02-16,8,29546
2016-02-16,9,29195
2016-02-16,10,29238
2016-02-16,11,29680
2016-02-16,12,30744
2016-02-16,13,33787
2016-02-16,14,36493
2016-02-16,15,39085
2016-02-16,16,40327
2016-02-16,17,41566
2016-02-16,18,42081
2016-02-16,19,42442
2016-02-16,20,41807
2016-02-16,21,41062
2016-02-16,22,40416
2016-02-16,23,39991
2016-02-16,24,39470
2016-02-16,25,39316
2016-02-16,26,38735
2016-02-16,27,38527
2016-02-16,28,38462
2016-02-16,29,38822
2016-02-16,30,39255
2016-02-16,31,40136
2016-02-16,32,40605
2016-02-16,33,41599
2016-02-16,34,43211
2016-02-16,35,45200
2016-02-16,36,46748
2016-02-16,37,46903
2016-02-16,38,46330
2016-02-16,39,45540
2016-02-16,40,44295
2016-02-16,41,42992
2016-02-16,42,41197
2016-02-16,43,39115
2016-02-16,44,36771
2016-02-16,45,34711
2016-02-16,46,32714
2016-02-16,47,30521
2016-02-16,48,32207
2016-02-17,1,28918
2016-02-17,2,29353
2016-02-17,3,29175
2016-02-17,4,28553
2016-02-17,5,28045
2016-02-17,6,27990
2016-02-17,7,27731
2016-02-17,8,27224
2016-02-17,9,26896
2016-02-17,10,26943
2016-02-17,11,27612
2016-02-17,12,28909
2016-02-17,13,31867
2016-02-17,14,34373
2016-02-17,15,37562
2016-02-17,16,39312
2016-02-17,17,41251
2016-02-17,18,42603
2016-02-17,19,44133
2016-02-17,20,44475
2016-02-17,21,44681
2016-02-17,22,44774
2016-02-17,23,44826
2016-02-17,24,45034
2016-02-17,25,45380
2016-02-17,26,45328
2016-02-17,27,45455
2016-02-17,28,45575
2016-02-17,29,45833
2016-02-17,30,45816
2016-02-17,31,45898
2016-02-17,32,46202
2016-02-17,33,46486
2016-02-17,34,47421
2016-02-17,35,48020
2016-02-17,36,48242
2016-02-17,37,48201
2016-02-17,38,47904
2016-02-17,39,47998
2016-02-17,40,46942
2016-02-17,41,45589
2016-02-17,42,43719
2016-02-17,43,41820
2016-02-17,44,39618
2016-02-17,45,37415
2016-02-17,46,35472
2016-02-17,47,33194
2016-02-17,48,29202
2016-02-18,1,31575
2016-02-18,2,31808
2016-02-18,3,31553
2016-02-18,4,30945
2016-02-18,5,30444
2016-02-18,6,30336
2016-02-18,7,29854
2016-02-18,8,29320
2016-02-18,9,29026
2016-02-18,10,29074
2016-02-18,11,29578
2016-02-18,12,30965
2016-02-18,13,33931
2016-02-18,14,36668
2016-02-18,15,39515
2016-02-18,16,40834
2016-02-18,17,42472
2016-02-18,18,42459
2016-02-18,19,43219
2016-02-18,20,42627
2016-02-18,21,41878
2016-02-18,22,41182
2016-02-18,23,40387
2016-02-18,24,40064
2016-02-18,25,40036
2016-02-18,26,39649
2016-02-18,27,39447
2016-02-18,28,39368
2016-02-18,29,39659
2016-02-18,30,39898
2016-02-18,31,40313
2016-02-18,32,40967
2016-02-18,33,41908
2016-02-18,34,43541
2016-02-18,35,44782
2016-02-18,36,47026
2016-02-18,37,48032
2016-02-18,38,47725
2016-02-18,39,47146
2016-02-18,40,46279
2016-02-18,41,44916
2016-02-18,42,43367
2016-02-18,43,41396
2016-02-18,44,39239
2016-02-18,45,36943
2016-02-18,46,34999
2016-02-18,47,32845
2016-02-18,48,31826
2016-02-19,1,31064
2016-02-19,2,31299
2016-02-19,3,31101
2016-02-19,4,30417
2016-02-19,5,29895
2016-02-19,6,29960
2016-02-19,7,29542
2016-02-19,8,29059
2016-02-19,9,28642
2016-02-19,10,28748
2016-02-19,11,29334
2016-02-19,12,30415
2016-02-19,13,33240
2016-02-19,14,36049
2016-02-19,15,38314
2016-02-19,16,39491
2016-02-19,17,40747
2016-02-19,18,41185
2016-02-19,19,41557
2016-02-19,20,41017
2016-02-19,21,40428
2016-02-19,22,39702
2016-02-19,23,39110
2016-02-19,24,38795
2016-02-19,25,38818
2016-02-19,26,38563
2016-02-19,27,38508
2016-02-19,28,38509
2016-02-19,29,38791
2016-02-19,30,38878
2016-02-19,31,39165
2016-02-19,32,39503
2016-02-19,33,40059
2016-02-19,34,41083
2016-02-19,35,42560
2016-02-19,36,44124
2016-02-19,37,44198
2016-02-19,38,43245
2016-02-19,39,41853
2016-02-19,40,40428
2016-02-19,41,38982
2016-02-19,42,37276
2016-02-19,43,35569
2016-02-19,44,33618
2016-02-19,45,31908
2016-02-19,46,30137
2016-02-19,47,28313
2016-02-19,48,31581
2016-02-20,1,26896
2016-02-20,2,27125
2016-02-20,3,26654
2016-02-20,4,25899
2016-02-20,5,25200
2016-02-20,6,24978
2016-02-20,7,24472
2016-02-20,8,23750
2016-02-20,9,23296
2016-02-20,10,23153
2016-02-20,11,23275
2016-02-20,12,23827
2016-02-20,13,25167
2016-02-20,14,26459
2016-02-20,15,27793
2016-02-20,16,28821
2016-02-20,17,30572
2016-02-20,18,32271
2016-02-20,19,33683
2016-02-20,20,34265
2016-02-20,21,34793
2016-02-20,22,34986
2016-02-20,23,35045
2016-02-20,24,35264
2016-02-20,25,35609
2016-02-20,26,35727
2016-02-20,27,35623
2016-02-20,28,35442
2016-02-20,29,35272
2016-02-20,30,34924
2016-02-20,31,34817
2016-02-20,32,34769
2016-02-20,33,35121
2016-02-20,34,36136
2016-02-20,35,38147
2016-02-20,36,39904
2016-02-20,37,40281
2016-02-20,38,39391
2016-02-20,39,38158
2016-02-20,40,36470
2016-02-20,41,35239
2016-02-20,42,33951
2016-02-20,43,32540
2016-02-20,44,31353
2016-02-20,45,29828
2016-02-20,46,28863
2016-02-20,47,27243
2016-02-20,48,27277
2016-02-21,1,25910
2016-02-21,2,26150
2016-02-21,3,25719
2016-02-21,4,24932
2016-02-21,5,24270
2016-02-21,6,23888
2016-02-21,7,23154
2016-02-21,8,22651
2016-02-21,9,22275
2016-02-21,10,22092
2016-02-21,11,22074
2016-02-21,12,22189
2016-02-21,13,22942
2016-02-21,14,23663
2016-02-21,15,24280
2016-02-21,16,24855
2016-02-21,17,26497
2016-02-21,18,28116
2016-02-21,19,29542
2016-02-21,20,30704
2016-02-21,21,31749
2016-02-21,22,32286
2016-02-21,23,32634
2016-02-21,24,32995
2016-02-21,25,33405
2016-02-21,26,33484
2016-02-21,27,33254
2016-02-21,28,32780
2016-02-21,29,32732
2016-02-21,30,32581
2016-02-21,31,32970
2016-02-21,32,33505
2016-02-21,33,34364
2016-02-21,34,35682
2016-02-21,35,37417
2016-02-21,36,39074
2016-02-21,37,39739
2016-02-21,38,39031
2016-02-21,39,38031
2016-02-21,40,36947
2016-02-21,41,35959
2016-02-21,42,34200
2016-02-21,43,32961
2016-02-21,44,31054
2016-02-21,45,29484
2016-02-21,46,27819
2016-02-21,47,25810
2016-02-21,48,26196
2016-02-22,1,24723
2016-02-22,2,25339
2016-02-22,3,25421
2016-02-22,4,24759
2016-02-22,5,24254
2016-02-22,6,24158
2016-02-22,7,23721
2016-02-22,8,23446
2016-02-22,9,23329
2016-02-22,10,23629
2016-02-22,11,24547
2016-02-22,12,26029
2016-02-22,13,29683
2016-02-22,14,33228
2016-02-22,15,36735
2016-02-22,16,38418
2016-02-22,17,39558
2016-02-22,18,39789
2016-02-22,19,40388
2016-02-22,20,40350
2016-02-22,21,40243
2016-02-22,22,40021
2016-02-22,23,39755
2016-02-22,24,39583
2016-02-22,25,39526
2016-02-22,26,39100
2016-02-22,27,38794
2016-02-22,28,38540
2016-02-22,29,38601
2016-02-22,30,38645
2016-02-22,31,38876
2016-02-22,32,39747
2016-02-22,33,41493
2016-02-22,34,42995
2016-02-22,35,44461
2016-02-22,36,46114
2016-02-22,37,47399
2016-02-22,38,46972
2016-02-22,39,46257
2016-02-22,40,44897
2016-02-22,41,43844
2016-02-22,42,42020
2016-02-22,43,39927
2016-02-22,44,37850
2016-02-22,45,35572
2016-02-22,46,33201
2016-02-22,47,30969
2016-02-22,48,24599
2016-02-23,1,29461
2016-02-23,2,29851
2016-02-23,3,29673
2016-02-23,4,28996
2016-02-23,5,28687
2016-02-23,6,28543
2016-02-23,7,27939
2016-02-23,8,27350
2016-02-23,9,27057
2016-02-23,10,27183
2016-02-23,11,27904
2016-02-23,12,29386
2016-02-23,13,33010
2016-02-23,14,36343
2016-02-23,15,39619
2016-02-23,16,40878
